description,playlist_external_urls,playlist_href,playlist_id,images,playlist_name,playlist_owner,snapshot_id,tracks,type,playlist_uri,category_name,category_id
Rap from the hoods of Dilli- DG IMMORTALS,https://open.spotify.com/playlist/37i9dQZF1DX29WNJPsxILP,https://api.spotify.com/v1/playlists/37i9dQZF1DX29WNJPsxILP,37i9dQZF1DX29WNJPsxILP,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000038a26a2f20ec6a11cda7e0045', 'width': 0}]",Dillihood,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3Mzg5MjA1NiwwMDAwMDAwMDlkMzc4ZjI0MjMyMmY1ZmVkMDdjOTA4N2NkY2JmYzdh,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX29WNJPsxILP/tracks', 'total': 73}",playlist,spotify:playlist:37i9dQZF1DX29WNJPsxILP,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Pouring Indie tunes for all you bathroom singers.,https://open.spotify.com/playlist/37i9dQZF1DX0L49JehX6ZU,https://api.spotify.com/v1/playlists/37i9dQZF1DX0L49JehX6ZU,37i9dQZF1DX0L49JehX6ZU,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000316bc1ca9bf6c12110a81a250', 'width': 0}]",Indie Shower Tunes,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ2MjAwMywwMDAwMDAwMDhjMzBjZTI2NTc5YjVjMzIyZWE1YmI5Mzc2NGI2ZThk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0L49JehX6ZU/tracks', 'total': 45}",playlist,spotify:playlist:37i9dQZF1DX0L49JehX6ZU,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Home to the best of South Asian Indie scene. Cover: Kaifi Khalil,https://open.spotify.com/playlist/37i9dQZF1DX9Kz7jBbxgYQ,https://api.spotify.com/v1/playlists/37i9dQZF1DX9Kz7jBbxgYQ,37i9dQZF1DX9Kz7jBbxgYQ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003b312fe684ce0e50cab434a50', 'width': 0}]",Desi Indie ,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjAyNTE1OCwwMDAwMDAwMDU1N2IyMjhmODczYzRjY2YwODE3YWUyZTFhODNhNGRk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9Kz7jBbxgYQ/tracks', 'total': 80}",playlist,spotify:playlist:37i9dQZF1DX9Kz7jBbxgYQ,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Most exciting artists from the Indian Indie scene. Cover : KASYAP,https://open.spotify.com/playlist/37i9dQZF1DWTAtTdFMiJYK,https://api.spotify.com/v1/playlists/37i9dQZF1DWTAtTdFMiJYK,37i9dQZF1DWTAtTdFMiJYK,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003a7d53b1253bfd81e8205a5fb', 'width': 0}]",RADAR India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxODUzNCwwMDAwMDAwMDI2ODc3Nzg5ZWQ4MWM5MGNlNmQyNzcxNjNkYTlmNzcw,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWTAtTdFMiJYK/tracks', 'total': 76}",playlist,spotify:playlist:37i9dQZF1DWTAtTdFMiJYK,Indie,0JQ5DAqbMKFCWjUTdzaG0e
"Hindi hai, Indie hai! Cover- Taba Chake",https://open.spotify.com/playlist/37i9dQZF1DWXSzFkaLsPkN,https://api.spotify.com/v1/playlists/37i9dQZF1DWXSzFkaLsPkN,37i9dQZF1DWXSzFkaLsPkN,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003664c0609c2b24237a1289e9e', 'width': 0}]",hIndies,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjUyNjAwMSwwMDAwMDAwMDYzNDUxYzYzZTgzYzFjOTc5YTFiMjFmNDRkZDYyMjY3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWXSzFkaLsPkN/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DWXSzFkaLsPkN,Indie,0JQ5DAqbMKFCWjUTdzaG0e
"Tune into the finest of Tamil Indie music!
Cover : Vaisagh",https://open.spotify.com/playlist/37i9dQZF1DWVPZhZJQP9HE,https://api.spotify.com/v1/playlists/37i9dQZF1DWVPZhZJQP9HE,37i9dQZF1DWVPZhZJQP9HE,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003b781fc7adb58b28142a93e97', 'width': 0}]",Tamil Indie,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYzODE2NCwwMDAwMDAwMGRhYWM3N2U1MjFjZjQ1NmFjMjcwOTI3Njc3MTRkOTc1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVPZhZJQP9HE/tracks', 'total': 101}",playlist,spotify:playlist:37i9dQZF1DWVPZhZJQP9HE,Indie,0JQ5DAqbMKFCWjUTdzaG0e
"Set the bars high with Malayalam Hip-Hop!
Cover : Fejo",https://open.spotify.com/playlist/37i9dQZF1DX8OdFBus1U8c,https://api.spotify.com/v1/playlists/37i9dQZF1DX8OdFBus1U8c,37i9dQZF1DX8OdFBus1U8c,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003d225bb2260893666d5bff807', 'width': 0}]",Hip-Hop Malayalam,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ0MjAyOCwwMDAwMDAwMGRjNjk5ZTQ0OWY2ZTg1NjkxNmU2MzA2ZmZjMGRkYTA2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX8OdFBus1U8c/tracks', 'total': 96}",playlist,spotify:playlist:37i9dQZF1DX8OdFBus1U8c,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Artists that shaped the Indian Independent music. Cover - Lucky Ali,https://open.spotify.com/playlist/37i9dQZF1DX93iJeaL99GF,https://api.spotify.com/v1/playlists/37i9dQZF1DX93iJeaL99GF,37i9dQZF1DX93iJeaL99GF,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000377f20b03cfacdccaf27bd673', 'width': 0}]",Legends of Indie India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjI3NTA2OSwwMDAwMDAwMDg5YzRlMjQwZDQ2NjRmZDc1N2EyZWQyY2MwNzQ1ZTgz,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX93iJeaL99GF/tracks', 'total': 35}",playlist,spotify:playlist:37i9dQZF1DX93iJeaL99GF,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Magic of acoustic poured into your Chai,https://open.spotify.com/playlist/37i9dQZF1DWUI804Xnly9d,https://api.spotify.com/v1/playlists/37i9dQZF1DWUI804Xnly9d,37i9dQZF1DWUI804Xnly9d,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003490d657d5b3b9a6f029fbb04', 'width': 0}]",Chai & Acoustic,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjI2MzQ2NiwwMDAwMDAwMGM1NGQ4OGYwNTUyYjhiODdmMTEwN2Q2ZGEzMzM4Y2Yw,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWUI804Xnly9d/tracks', 'total': 67}",playlist,spotify:playlist:37i9dQZF1DWUI804Xnly9d,Indie,0JQ5DAqbMKFCWjUTdzaG0e
every main character needs their soundtrack,https://open.spotify.com/playlist/37i9dQZF1DX4OzrY981I1W,https://api.spotify.com/v1/playlists/37i9dQZF1DX4OzrY981I1W,37i9dQZF1DX4OzrY981I1W,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e4bcad3acd85d25891ba3733', 'width': 0}]",my life is a movie,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxMDAwMCwwMDAwMDAwMDIyZGEzMzI4MmI1ZDNlZDgzMGM0MGMxMjMzZDY2Njdk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX4OzrY981I1W/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DX4OzrY981I1W,Indie,0JQ5DAqbMKFCWjUTdzaG0e
"You are a mood, so is this playlist. ✨ Cover - Kayan
",https://open.spotify.com/playlist/37i9dQZF1DX9YH6gzskizy,https://api.spotify.com/v1/playlists/37i9dQZF1DX9YH6gzskizy,37i9dQZF1DX9YH6gzskizy,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000030bd45146f79c5755921ae03f', 'width': 0}]",#GRWM Indie,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjAxMjQyOCwwMDAwMDAwMGY2ZmE4N2U5MzYzNzE2OThmYzU4ZjBmZTM5Nzc4OTU3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX9YH6gzskizy/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX9YH6gzskizy,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Best of the modern folk artists! Cover- Kabir Cafe,https://open.spotify.com/playlist/37i9dQZF1DWWuDQ2TxRmCb,https://api.spotify.com/v1/playlists/37i9dQZF1DWWuDQ2TxRmCb,37i9dQZF1DWWuDQ2TxRmCb,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003320b18f043638d3e67791a27', 'width': 0}]",Folk in India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjI5NDQwOSwwMDAwMDAwMDc3ZmQ4NTcxOGRkYzYwZmI5NmIwMzg4YjU1ZjllMGJm,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWWuDQ2TxRmCb/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DWWuDQ2TxRmCb,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Our editorial picks of this year's best indie songs. #SpotifyWrapped,https://open.spotify.com/playlist/37i9dQZF1DX0lyZ45Ayi9S,https://api.spotify.com/v1/playlists/37i9dQZF1DX0lyZ45Ayi9S,37i9dQZF1DX0lyZ45Ayi9S,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000393433469cd26278febee5a53', 'width': 0}]",Best Indie Songs of 2022,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY2OTgxNTkwMCwwMDAwMDAwMDdjNmIwNGMzZDdkMjI2NzI4Y2NmYzgzNmI2ZWFhNzhl,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX0lyZ45Ayi9S/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DX0lyZ45Ayi9S,Indie,0JQ5DAqbMKFCWjUTdzaG0e
"Catch up with the Indie Songs from 'namma ooru'
Cover : Brodha V",https://open.spotify.com/playlist/37i9dQZF1DX55uyETlpZlJ,https://api.spotify.com/v1/playlists/37i9dQZF1DX55uyETlpZlJ,37i9dQZF1DX55uyETlpZlJ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000366970600e2be8156fbfdae03', 'width': 0}]",Kannada Indie,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYzNjgzNiwwMDAwMDAwMDJiYmI3YjE2NzU4MDEzMjc1ZGZjZWI1MTdhODZjMGIy,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX55uyETlpZlJ/tracks', 'total': 94}",playlist,spotify:playlist:37i9dQZF1DX55uyETlpZlJ,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Where Sitar meets Guitar. Cover - Shakti,https://open.spotify.com/playlist/37i9dQZF1DX5P7I5ymjBC0,https://api.spotify.com/v1/playlists/37i9dQZF1DX5P7I5ymjBC0,37i9dQZF1DX5P7I5ymjBC0,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000389b68fde74b6a392ab3afb60', 'width': 0}]",Fusion Finds,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTkyOTkyNCwwMDAwMDAwMDk3NjE5NGEyMmM1NmY0YTc0ZDlhYTA5Nzg4MjE3M2Zk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX5P7I5ymjBC0/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX5P7I5ymjBC0,Indie,0JQ5DAqbMKFCWjUTdzaG0e
" Emerging Indie artists on the rise, updated every Wednesday. Cover: Saahel, Artwork: Isu Kim",https://open.spotify.com/playlist/37i9dQZF1DXaRf94BiB7fV,https://api.spotify.com/v1/playlists/37i9dQZF1DXaRf94BiB7fV,37i9dQZF1DXaRf94BiB7fV,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000036ea10b06e5e79385454fa6df', 'width': 0}]",Fresh Finds India,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQ0NjA4NCwwMDAwMDAwMDgwZTUwZmI0OTZjMDI5ZDI0ZjA1OTYwYmEzZDNkNzg3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXaRf94BiB7fV/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DXaRf94BiB7fV,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Naye Indie gaano ka khazana! Cover- Utsavi Jha,https://open.spotify.com/playlist/37i9dQZF1DX8j8N3CkBtqv,https://api.spotify.com/v1/playlists/37i9dQZF1DX8j8N3CkBtqv,37i9dQZF1DX8j8N3CkBtqv,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000034ce4feea7af1a85728f23c4f', 'width': 0}]",Naya Indiestan,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYyNTEwMCwwMDAwMDAwMDkzNTg5OTE3NGFhZWFjY2FlNmNkZjM3NDVlYTFlYzU3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX8j8N3CkBtqv/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DX8j8N3CkBtqv,Indie,0JQ5DAqbMKFCWjUTdzaG0e
"Chai, Baarish and some Indie tunes to accompany you!",https://open.spotify.com/playlist/37i9dQZF1DWW0OFelDHUJP,https://api.spotify.com/v1/playlists/37i9dQZF1DWW0OFelDHUJP,37i9dQZF1DWW0OFelDHUJP,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000039c519f16d867b6643d42db3a', 'width': 0}]",Rain On Indie,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjIyNDgxMCwwMDAwMDAwMGU1ZGU4OGZlNTcwOTIyZTY4ZjI5ZDBmMGQzOTM1NjQ0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWW0OFelDHUJP/tracks', 'total': 58}",playlist,spotify:playlist:37i9dQZF1DWW0OFelDHUJP,Indie,0JQ5DAqbMKFCWjUTdzaG0e
We hear you.,https://open.spotify.com/playlist/37i9dQZF1DX59NCqCqJtoH,https://api.spotify.com/v1/playlists/37i9dQZF1DX59NCqCqJtoH,37i9dQZF1DX59NCqCqJtoH,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e6fc98620cda649d45e42bc6', 'width': 0}]",idk.,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxMDAwMCwwMDAwMDAwMDI3MjJlNTI3ZjM5NTg0YzA1MjAwODUzN2I0MWExNmY1,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX59NCqCqJtoH/tracks', 'total': 100}",playlist,spotify:playlist:37i9dQZF1DX59NCqCqJtoH,Indie,0JQ5DAqbMKFCWjUTdzaG0e
When everything around you is falling apart. ,https://open.spotify.com/playlist/37i9dQZF1DX33haVNk7fCy,https://api.spotify.com/v1/playlists/37i9dQZF1DX33haVNk7fCy,37i9dQZF1DX33haVNk7fCy,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003944fe552aa8fd966d80e6f6b', 'width': 0}]",Sad Boi Hours,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NTkzNDUzOSwwMDAwMDAwMGE0NzMwNzlhYWVhMmFmZjMzNjUwYjQ1N2FhOWZlOTNk,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX33haVNk7fCy/tracks', 'total': 60}",playlist,spotify:playlist:37i9dQZF1DX33haVNk7fCy,Indie,0JQ5DAqbMKFCWjUTdzaG0e
The best indie rock vibes — classic and current. ,https://open.spotify.com/playlist/37i9dQZF1DX2sUQwD7tbmL,https://api.spotify.com/v1/playlists/37i9dQZF1DX2sUQwD7tbmL,37i9dQZF1DX2sUQwD7tbmL,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000032390c211511e2d985935b267', 'width': 0}]",Feel-Good Indie Rock,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjMwNjUzMywwMDAwMDAwMDZkYjc2YTgwMGVhMWIyNjVlYzJmMGYyMDJhZTBmMWI2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX2sUQwD7tbmL/tracks', 'total': 120}",playlist,spotify:playlist:37i9dQZF1DX2sUQwD7tbmL,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Hottest indie sounds & the best new tracks from Asia. Cover: Haru Nemuri (Japan),https://open.spotify.com/playlist/37i9dQZF1DWXQXM7agvwjO,https://api.spotify.com/v1/playlists/37i9dQZF1DWXQXM7agvwjO,37i9dQZF1DWXQXM7agvwjO,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f0000000398941e49626815a03afdb047', 'width': 0}]",.ORG,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjU1OTYwMCwwMDAwMDAwMGQ2NDI2ZmI1MmE1YTg1OGZjOGU3MmEwN2MxN2RhODZi,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWXQXM7agvwjO/tracks', 'total': 66}",playlist,spotify:playlist:37i9dQZF1DWXQXM7agvwjO,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Current indie tunes from Asia and around the world. Cover: Feist,https://open.spotify.com/playlist/37i9dQZF1DWVbu3wLXA48X,https://api.spotify.com/v1/playlists/37i9dQZF1DWVbu3wLXA48X,37i9dQZF1DWVbu3wLXA48X,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003343e99df258a67817a3d364d', 'width': 0}]",Indie Shuffle,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYzMzY3MywwMDAwMDAwMDkwOWEyY2E4ODVhNDlhODAzNGYwMDhjOGM0ZDU2Mzhh,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWVbu3wLXA48X/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DWVbu3wLXA48X,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Let's fall into the K-인디 tracks from Korea's thriving indie scene. (Cover: sogumm(소금)) (최신곡을 포함한 국내 인디곡들을 만나보세요!),https://open.spotify.com/playlist/37i9dQZF1DXdTb8AG95jne,https://api.spotify.com/v1/playlists/37i9dQZF1DXdTb8AG95jne,37i9dQZF1DXdTb8AG95jne,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003288cd04b6cfb36aa5ec92084', 'width': 0}]",In The K-Indie,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjQzMjc2NSwwMDAwMDAwMDEwMzRkNzgwMGRhNzNjMTViM2ZmNzZmNzc3NWIxZTA0,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXdTb8AG95jne/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DXdTb8AG95jne,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Cruising through a shimmering night with the current City Pop wave from Asia.,https://open.spotify.com/playlist/37i9dQZF1DWZQ9qjpEt3QA,https://api.spotify.com/v1/playlists/37i9dQZF1DWZQ9qjpEt3QA,37i9dQZF1DWZQ9qjpEt3QA,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f000000030373581ccb90a6b3c7c1ea6b', 'width': 0}]",Neon Lights,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjU1OTYwMCwwMDAwMDAwMDNjZjdkNTI2NDgwMjI0ZmMxYzU2OTRjYThmZGRhZTBh,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWZQ9qjpEt3QA/tracks', 'total': 50}",playlist,spotify:playlist:37i9dQZF1DWZQ9qjpEt3QA,Indie,0JQ5DAqbMKFCWjUTdzaG0e
The best Indie tracks from the scene. Cover - Taaruk Raina,https://open.spotify.com/playlist/37i9dQZF1DX5q67ZpWyRrZ,https://api.spotify.com/v1/playlists/37i9dQZF1DX5q67ZpWyRrZ,37i9dQZF1DX5q67ZpWyRrZ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003bb8136dbed0f363b757fb18f', 'width': 0}]",Indie India ,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjI4MjkwMCwwMDAwMDAwMGE1ZDVlMzQxODQxYTAyMTBjMjk0MDIyZTQyNDk3NjQx,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DX5q67ZpWyRrZ/tracks', 'total': 75}",playlist,spotify:playlist:37i9dQZF1DX5q67ZpWyRrZ,Indie,0JQ5DAqbMKFCWjUTdzaG0e
Jejeran lagu terfavorit dari kancah musik independen Indonesia. Cover: Barasuara,https://open.spotify.com/playlist/37i9dQZF1DXd82NU5rAcTZ,https://api.spotify.com/v1/playlists/37i9dQZF1DXd82NU5rAcTZ,37i9dQZF1DXd82NU5rAcTZ,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003b2809376c9ad725824a21bec', 'width': 0}]",IndieNesia,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjU2NjgwMCwwMDAwMDAwMDg3YTA4ZGQwNTUwMjEyOGM2OGNhMmRlNDA0MjgwOTU3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DXd82NU5rAcTZ/tracks', 'total': 80}",playlist,spotify:playlist:37i9dQZF1DXd82NU5rAcTZ,Indie,0JQ5DAqbMKFCWjUTdzaG0e
เพลงอินดี้ไทยเด่นๆ ที่คัดสรรมาให้ครบในเพลย์ลิสต์นี้. ศิลปิน: LANDOKMAI,https://open.spotify.com/playlist/37i9dQZF1DWXPoAK0p4FcE,https://api.spotify.com/v1/playlists/37i9dQZF1DWXPoAK0p4FcE,37i9dQZF1DWXPoAK0p4FcE,"[{'height': 0, 'url': 'https://i.scdn.co/image/ab67706f00000003e3eb5b97fcb6dc5582510221', 'width': 0}]",อินดี้โดนใจ,"{'display_name': 'Spotify', 'external_urls': {'spotify': 'https://open.spotify.com/user/spotify'}, 'href': 'https://api.spotify.com/v1/users/spotify', 'id': 'spotify', 'type': 'user', 'uri': 'spotify:user:spotify'}",MTY3NjYxNjk1NywwMDAwMDAwMGUyYTEyMmMxZDZkMzZjODIwZGI4Y2NhODg5MjY1YzM3,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1DWXPoAK0p4FcE/tracks', 'total': 85}",playlist,spotify:playlist:37i9dQZF1DWXPoAK0p4FcE,Indie,0JQ5DAqbMKFCWjUTdzaG0e
